source,shotID,proj_mat,proj_density,proj_diam,angle,velocity,bumper_mat,bumper_density,bumper_thick,standoff,wall_mat,wall_density,wall_yield,wall_thick,result,perforated_class
-,-,-,g/cm3,cm,deg,km/s,-,g/cm3,cm,cm,-,g/cm3,ksi,cm,-,-
CR-4343,154B,AA1100-O,2.71,0.475,45,5.95,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
GM-DRL-TR-63-225,D-082,AA2017-T4,2.8,0.476,0,5.94,AA2024-T3,2.77,0.122,7.62,AA2024-T3,2.77,50,5.08,NP,0
Ryan_2011,HD0020059,AA2017-T4,2.8,0.3175,60,5.94,AA6061-T6,2.7,0.045,5.08,AA6061-T6,2.7,40,0.229,NP,0
Ryan_2011,HD0020077,AA2017-T4,2.8,0.3175,45,5.93,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.203,P,1
Ryan_2011,HD9920058,AA2017-T4,2.8,0.3175,0,5.9,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.2286,P,1
Ryan_2011,HD9920152,AA2017-T4,2.8,0.3175,0,5.9,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.3175,P,1
AFML-TR-70-135,21,AA2017-T4,2.8,0.318,0,5.88,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.219,NP,0
AFML-TR-70-135,22,AA2017-T4,2.8,0.318,0,5.88,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.195,NP,0
CR-915,D-1225,AA2017-T4,2.8,0.318,0,5.88,AA1100-O,2.71,0.102,2.54,AA7075-T6,2.8,73,1.27,NP,0
TP-2003-210788,85-13,AA99.9%,2.7,0.635,0,5.88,AA6061-T6,2.7,0.159,15.24,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,EHSS2B,AA1100-O,2.71,0.635,0,5.88,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,P-24F,AA6061-T6,2.7,0.635,0,5.88,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
CR-4343,204B,AA1100-O,2.71,0.635,65,5.86,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-1560,AA2017-T4,2.8,0.318,0,5.86,AA1100-O,2.71,0.064,1.27,AA7075-T6,2.8,73,0.127,P,1
GM-DRL-TR-63-225,D-244,AA2017-T4,2.8,0.476,0,5.86,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
TP-2003-210788,B111,AA2017-T4,2.8,0.635,0,5.85,AA6061-T6,2.7,0.127,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-915,D-1852,AA2017-T4,2.8,0.318,0,5.82,AA1100-O,2.71,0.064,2.54,AA7075-T6,2.8,73,1.27,NP,0
AFML-TR-67-324,2084,AA2017-T4,2.8,0.318,0,5.82,AA6061-T6,2.7,0.318,1.27,AA6061-T6,2.7,40,0.257,P,1
CR-4343,213B,AA1100-O,2.71,0.795,0,5.82,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.478,NP,0
TR-67-116,1694,AA2017-T4,2.8,0.318,45,5.82,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.051,P,1
CR-4343,P-24C,AA6061-T6,2.7,0.635,0,5.8,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
Codazzi_2002,EMI-2239,AA2017-T4,2.8,0.2,0,5.8,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
Codazzi_2002,EMI-7320,AA2017-T4,2.8,0.8,30,5.8,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
Ryan_2011,HD9920003,AA2017-T4,2.8,0.3175,0,5.8,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.254,P,1
GM-DRL-TR-63-225,D-008,AA2017-T4,2.8,0.476,0,5.79,AA2024-T3,2.77,0.081,2.54,AA2024-T3,2.77,50,0.635,NP,0
CR-4343,P-13C,AA1100-O,2.71,0.635,0,5.79,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
TR-67-116,1676,AA2017-T4,2.8,0.635,0,5.79,AA2024-T3,2.77,0.102,12.7,AA2024-T3,2.77,50,0.051,P,1
CR-915,D-1124,AA2017-T4,2.8,0.318,0,5.78,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
GM-DRL-TR-63-225,D-394,AA2017-T4,2.8,0.318,0,5.78,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
CR-54201,55,AA99.9%,2.7,0.635,0,5.76,AA2024-T3,2.77,0.051,12.7,AA2024-T3,2.77,50,0.051,P,1
ELC_86-128,991,AA6061-T6,2.7,0.156,0,5.72,AA6061-T6,2.7,0.226,10.16,AA6061-T6,2.7,40,0.081,P,1
TP-2003-210788,A1199,AA2017-T4,2.8,0.2,0,5.7,AA6061-T6,2.7,0.016,6.4,AA2024-T3,2.77,50,0.483,NP,0
CR-4343,184A,AA6061-T6,2.7,1.27,0,5.7,AA2219-T87,2.84,0.475,30.48,AA2219-T87,2.84,57,0.475,NP,0
Ryan_2011,HD9920115,AA2017-T4,2.8,0.3175,0,5.7,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.254,P,1
Ryan_2011,HD0020052,AA2017-T4,2.8,0.3175,45,5.7,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.203,P,1
Ryan_2011,HD0020117,AA2017-T4,2.8,0.3175,60,5.7,AA6061-T6,2.7,0.04602,5.08,AA6061-T6,2.7,40,0.203,P,1
Ryan_2011,HD0020121,AA2017-T4,2.8,0.3175,45,5.69,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.318,NP,0
GM-DRL-TR-63-225,A-296,AA2017-T4,2.8,0.476,0,5.68,AA2024-T3,2.77,0.081,2.54,AA2024-T3,2.77,50,0.635,P,1
AFML-TR-67-324,2083,AA2017-T4,2.8,0.318,0,5.67,AA6061-T6,2.7,0.318,5.08,AA6061-T6,2.7,40,0.158,NP,0
AFML-TR-67-324,2073,AA2017-T4,2.8,0.318,0,5.67,AA6061-T6,2.7,0.158,5.08,AA6061-T6,2.7,40,0.114,P,1
Ryan_2011,HD0020060,AA2017-T4,2.8,0.3175,60,5.67,AA6061-T6,2.7,0.04513,5.08,AA6061-T6,2.7,40,0.18,P,1
CR-915,D-1122,AA2017-T4,2.8,0.318,0,5.64,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1854,AA2017-T4,2.8,0.318,0,5.64,AA1100-O,2.71,0.16,2.54,AA7075-T6,2.8,73,1.27,NP,0
AFML-TR-70-135,20,AA2017-T4,2.8,0.318,0,5.63,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.207,NP,0
CR-4343,208D,AA1100-O,2.71,0.635,65,5.63,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-1121,AA2017-T4,2.8,0.318,0,5.61,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1123,AA2017-T4,2.8,0.318,0,5.61,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
GM-DRL-TR-63-225,D-089,AA2017-T4,2.8,0.318,0,5.61,AA2024-T3,2.77,0.122,5.08,AA2024-T3,2.77,50,5.08,NP,0
Ryan_2011,HD0020152,AA2017-T4,2.8,0.3175,45,5.61,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.406,NP,0
CR-4343,214A,AA1100-O,2.71,0.635,0,5.61,AA6061-T6,2.7,0.102,20.32,AA2219-T87,2.84,57,0.478,NP,0
CR-4343,222A,AA1100-O,2.71,0.318,45,5.6,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,NP,0
Ryan_2011,HD0020078,AA2017-T4,2.8,0.3175,45,5.6,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.229,P,1
CR-4343,EHSS4C,AA1100-O,2.71,0.635,45,5.58,AA6061-T6,2.7,0.16,10.16,AA5456-H116,2.66,37,0.318,P,1
GM-DRL-TR-63-225,D-285,AA2017-T4,2.8,0.318,0,5.56,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
AFML-TR-70-135,19,AA2017-T4,2.8,0.318,0,5.55,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.245,NP,0
CR-915,D-1559,AA2017-T4,2.8,0.318,0,5.55,AA1100-O,2.71,0.064,2.54,AA7075-T6,2.8,73,0.635,NP,0
CR-4343,230D,AA1100-O,2.71,0.635,45,5.55,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,P-33C,AA1100-O,2.71,0.635,0,5.53,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,NP,0
GM-DRL-TR-63-225,A-273,AA2017-T4,2.8,0.318,0,5.53,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,5.08,NP,0
TR-67-116,1708,AA2017-T4,2.8,0.635,45,5.52,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.051,P,1
TP-2003-210788,1797,AA2017-T4,2.8,0.159,0,5.51,AA6061-T6,2.7,0.096,1.11,AA6061-T6,2.7,40,0.17,NP,0
Ryan_2011,HD9920057,AA2017-T4,2.8,0.3175,0,5.5,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.3175,NP,0
GM-DRL-TR-63-225,D-054,AA2017-T4,2.8,0.318,0,5.49,AA2024-T3,2.77,0.013,5.08,AA2024-T3,2.77,50,0.635,P,1
TR-67-116,1706,AA2017-T4,2.8,0.635,60,5.49,AA2024-T3,2.77,0.051,7.62,AA2024-T3,2.77,50,0.051,P,1
AFML-TR-70-135,18,AA2017-T4,2.8,0.318,0,5.47,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.22,NP,0
AFML-TR-70-135,N,AA2017-T4,2.8,0.318,0,5.47,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.256,P,1
AFML-TR-70-135,P,AA2017-T4,2.8,0.318,0,5.47,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.267,P,1
GM-DRL-TR-63-225,D-088,AA2017-T4,2.8,0.318,0,5.46,AA2024-T3,2.77,0.122,5.08,AA2024-T3,2.77,50,5.08,NP,0
TR-67-116,1721,AA2017-T4,2.8,0.635,60,5.46,AA2024-T3,2.77,0.051,12.7,AA2024-T3,2.77,50,0.051,P,1
TP-2003-210788,A1486,AA2017-T4,2.8,0.358,85,5.45,AA6061-T6,2.7,0.051,2.54,AA2024-T3,2.77,50,0.127,NP,0
Ryan_2011,HD0020087,AA2017-T4,2.8,0.3175,45,5.45,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.254,P,1
Piekutowski_CR-4707,4-1394,AA2017-T4,2.8,0.935,0,5.45,AA6061-T6,2.7,0.047,37.8,AA6061-T651,2.7,40,0.635,P,1
CR-915,D-0911,AA2017-T4,2.8,0.318,0,5.43,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1564,AA2017-T4,2.8,0.318,0,5.43,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,C-0726,AA2017-T4,2.8,0.318,0,5.43,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.081,P,1
TP-2003-210788,A1221,AA2017-T4,2.8,0.2,0,5.42,AA6061-T6,2.7,0.036,6.4,AA2024-T3,2.77,50,0.318,NP,0
CR-4343,T2-16,AA1100-O,2.71,0.953,0,5.41,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,206C,AA1100-O,2.71,0.475,45,5.4,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
Codazzi_2002,EMI-2209,AA2017-T4,2.8,0.5,0,5.4,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
Codazzi_2002,EMI-2569,AA2017-T4,2.8,0.5,0,5.4,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
TP-2003-210788,A1487,AA2017-T4,2.8,0.358,65,5.4,AA6061-T6,2.7,0.051,2.54,AA2024-T3,2.77,50,0.127,P,1
GM-DRL-TR-63-225,D-081,AA2017-T4,2.8,0.476,0,5.39,AA2024-T3,2.77,0.122,7.62,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,D-007,AA2017-T4,2.8,0.476,0,5.36,AA2024-T3,2.77,0.081,10.16,AA2024-T3,2.77,50,0.635,NP,0
TR-67-116,1682,AA2017-T4,2.8,0.635,45,5.36,AA2024-T3,2.77,0.406,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1686,AA2017-T4,2.8,0.635,30,5.36,AA2024-T3,2.77,0.102,15.24,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1695,AA2017-T4,2.8,0.635,45,5.36,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.102,P,1
TR-67-116,1714,AA2017-T4,2.8,0.635,45,5.36,AA2024-T3,2.77,0.406,7.62,AA2024-T3,2.77,50,0.051,P,1
AFML-TR-70-135,17,AA2017-T4,2.8,0.318,0,5.35,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.195,NP,0
TR-67-116,1677,AA2017-T4,2.8,0.635,30,5.33,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1696,AA2017-T4,2.8,0.635,45,5.33,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.102,P,1
CR-915,D-1856,AA2017-T4,2.8,0.318,0,5.3,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
Codazzi_2002,EMI-2187,AA2017-T4,2.8,0.2,0,5.3,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
Codazzi_2002,EMI-2235,AA2017-T4,2.8,0.2,0,5.3,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
TR-67-116,1707,AA2017-T4,2.8,0.635,60,5.3,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1712,AA2017-T4,2.8,0.635,60,5.3,AA2024-T3,2.77,0.203,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1725,AA2017-T4,2.8,0.318,30,5.3,AA2024-T3,2.77,0.051,2.54,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1728,AA2017-T4,2.8,0.635,60,5.3,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.102,P,1
CR-4343,184B,AA6061-T6,2.7,1.27,0,5.28,AA2219-T87,2.84,0.475,30.48,AA2219-T87,2.84,57,0.475,NP,0
CR-4343,CAM-2,AA1100-O,2.71,0.635,0,5.27,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.478,NP,0
CR-4343,CAM-1,AA1100-O,2.71,0.635,0,5.27,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
TR-67-116,1680,AA2017-T4,2.8,0.635,45,5.27,AA2024-T3,2.77,0.203,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1726,AA2017-T4,2.8,0.635,30,5.27,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.102,P,1
CR-4343,P-33B-1,AA1100-O,2.71,0.635,0,5.26,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,EHSS5C,AA1100-O,2.71,0.635,65,5.26,AA6061-T6,2.7,0.16,10.16,AA5456-H116,2.66,37,0.318,P,1
CR-4343,202C,AA1100-O,2.71,0.475,45,5.25,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
Codazzi_2002,MSFC-130C,AA1100-O,2.71,0.762,0,5.25,AA6061-T6,2.7,0.08,2.54,AA6061-T6,2.7,40,0.08,P,1
TR-67-116,1679,AA2017-T4,2.8,0.635,30,5.24,AA2024-T3,2.77,0.203,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1684,AA2017-T4,2.8,0.635,60,5.24,AA2024-T3,2.77,0.203,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1715,AA2017-T4,2.8,0.635,30,5.24,AA2024-T3,2.77,0.406,7.62,AA2024-T3,2.77,50,0.051,P,1
GM-DRL-TR-63-225,D-262,AA2017-T4,2.8,0.635,0,5.23,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-915,D-1398,AA2017-T4,2.8,0.318,0,5.21,AA1100-O,2.71,0.158,5.08,AA7075-T6,2.8,73,1.27,NP,0
TR-67-116,1709,AA2017-T4,2.8,0.635,60,5.21,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1711,AA2017-T4,2.8,0.635,45,5.21,AA2024-T3,2.77,0.152,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1716,AA2017-T4,2.8,0.635,30,5.21,AA2024-T3,2.77,0.051,5.08,AA2024-T3,2.77,50,0.051,P,1
Codazzi_2002,EMI-2195,AA2017-T4,2.8,0.5,0,5.2,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
Codazzi_2002,EMI-2351,AA2017-T4,2.8,0.5,0,5.2,AA2024-T3,2.77,0.16,6,AA2024-T3,2.77,50,0.08,P,1
Codazzi_2002,EMI-2416,AA2017-T4,2.8,0.6,0,5.2,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
TP-2003-210788,A1370,AA2017-T4,2.8,0.318,0,5.2,AA6061-T6,2.7,0.064,10.16,AA2024-T3,2.77,50,0.158,P,1
CR-915,D-0921,AA2017-T4,2.8,0.318,0,5.18,AA1100-O,2.71,0.16,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-1389,AA2017-T4,2.8,0.318,0,5.18,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-4343,230C,AA1100-O,2.71,0.635,45,5.18,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
TR-67-116,1727,AA2017-T4,2.8,0.635,45,5.15,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.102,P,1
CR-4343,P-16,AA6061-T6,2.7,0.762,0,5.14,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
CR-4343,213D,AA1100-O,2.71,0.635,0,5.13,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.478,NP,0
GM-DRL-TR-63-225,D-104,AA2017-T4,2.8,0.318,0,5.12,AA2024-T3,2.77,0.013,5.08,AA2024-T3,2.77,50,5.08,NP,0
TR-67-116,1687,AA2017-T4,2.8,0.635,45,5.12,AA2024-T3,2.77,0.102,15.24,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1710,AA2017-T4,2.8,0.635,30,5.12,AA2024-T3,2.77,0.203,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1719,AA2017-T4,2.8,0.635,30,5.12,AA2024-T3,2.77,0.051,12.7,AA2024-T3,2.77,50,0.051,P,1
CR-4343,162B,AA1100-O,2.71,0.475,30,5.11,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
Codazzi_2002,EMI-2352,AA2017-T4,2.8,0.5,0,5.1,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.16,P,1
CR-4343,206B,AA1100-O,2.71,0.475,45,5.09,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
TR-67-116,167B,AA2017-T4,2.8,0.635,45,5.09,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1681,AA2017-T4,2.8,0.635,30,5.09,AA2024-T3,2.77,0.406,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1689,AA2017-T4,2.8,0.635,45,5.09,AA2024-T3,2.77,0.102,22.86,AA2024-T3,2.77,50,0.051,P,1
AFML-TR-70-135,16,AA2017-T4,2.8,0.318,0,5.08,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.208,NP,0
ESA-HIT,EMI-4158,AA2017-T4,2.8,0.5,0,5.06,AA2017-T4,2.8,0.1,20,AA2017-T4,2.8,40,0.3,NP,0
TP-2003-210788,A1211,AA2017-T4,2.8,0.2,0,5.06,AA6061-T6,2.7,0.036,6.4,AA2024-T3,2.77,50,0.483,NP,0
CR-4343,T2-18,AA1100-O,2.71,0.953,0,5.05,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
AFML-TR-70-135,M1,AA2017-T4,2.8,0.318,0,5.04,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.217,P,1
CR-4343,139A,AA1100-O,2.71,0.635,0,5.04,AA2219-T87,2.84,0.318,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,222B,AA1100-O,2.71,0.318,45,5.03,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-54201,45,AA99.9%,2.7,0.318,0,5.03,AA2024-T3,2.77,0.051,6.35,AA2024-T3,2.77,50,0.051,P,1
CR-54201,117,AA99.9%,2.7,0.16,0,5.03,AA2024-T3,2.77,0.025,3.18,AA2024-T3,2.77,50,0.025,P,1
TP-2003-210788,1794,AA2017-T4,2.8,0.159,0,5.02,AA6061-T6,2.7,0.096,1.11,AA6061-T6,2.7,40,0.17,P,1
GM-DRL-TR-63-225,D-091,AA2017-T4,2.8,0.318,0,5,AA2024-T3,2.77,0.122,5.08,AA2024-T3,2.77,50,5.08,NP,0
Codazzi_2002,EMI-7152,AA2017-T4,2.8,1,0,5,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
Codazzi_2002,EMI-7332,AA2017-T4,2.8,0.8,0,5,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
TR-67-116,1717,AA2017-T4,2.8,0.635,45,5,AA2024-T3,2.77,0.051,5.08,AA2024-T3,2.77,50,0.051,P,1
CR-4343,208A,AA1100-O,2.71,0.635,65,4.98,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
GM-DRL-TR-63-225,D-442,AA2017-T4,2.8,0.476,0,4.97,AA7075-T6,2.8,0.16,5.08,AA2024-T3,2.77,50,0.635,NP,0
TR-67-116,1675,AA2017-T4,2.8,0.635,0,4.97,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.051,P,1
TR-67-116,1690,AA2017-T4,2.8,0.635,60,4.97,AA2024-T3,2.77,0.102,22.86,AA2024-T3,2.77,50,0.051,P,1
CR-4343,P-04,AA1100-O,2.71,0.635,0,4.95,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,EHSS5B,AA1100-O,2.71,0.635,25,4.95,AA6061-T6,2.7,0.16,10.16,AA5456-H116,2.66,37,0.318,P,1
CR-4343,213A,AA1100-O,2.71,0.795,0,4.94,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.478,P,1
CR-4343,214B,AA1100-O,2.71,0.635,15,4.94,AA6061-T6,2.7,0.102,20.32,AA2219-T87,2.84,57,0.478,P,1
CR-4343,144A,AA1100-O,2.71,0.635,0,4.93,AA2219-T87,2.84,0.318,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-1461,AA2024-T3,2.77,0.523,0,4.91,AA2024-T3,2.77,0.159,10.2,AA2024-T3,2.77,50,2.54,NP,0
AFML-TR-70-135,M,AA2017-T4,2.8,0.318,0,4.9,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.233,P,1
CR-4343,P-03,AA1100-O,2.71,0.635,0,4.9,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
GM-DRL-TR-63-225,D-072,AA2017-T4,2.8,0.318,0,4.88,AA7075-T6,2.8,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
GM-DRL-TR-63-225,D-006,AA2017-T4,2.8,0.476,0,4.88,AA2024-T3,2.77,0.041,10.16,AA2024-T3,2.77,50,0.635,P,1
AFML-TR-70-135,L,AA2017-T4,2.8,0.318,0,4.86,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.256,P,1
GM-DRL-TR-63-225,D-284,AA2017-T4,2.8,0.318,0,4.85,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-4343,P-33B,AA1100-O,2.71,0.635,0,4.85,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-915,D-0914,AA2017-T4,2.8,0.318,0,4.82,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.635,NP,0
GM-DRL-TR-63-225,D-080,AA2017-T4,2.8,0.476,0,4.8,AA2024-T3,2.77,0.122,7.62,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,D-276,AA2017-T4,2.8,0.476,0,4.79,AA2024-T3,2.77,0.041,5.08,AA2024-T3,2.77,50,0.635,P,1
CR-4343,214C,AA1100-O,2.71,0.635,0,4.78,AA6061-T6,2.7,0.102,20.32,AA2219-T87,2.84,57,0.478,P,1
CR-4343,P-13,AA1100-O,2.71,0.635,0,4.77,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
CR-4343,206A,AA1100-O,2.71,0.475,45,4.77,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,204A,AA1100-O,2.71,0.635,65,4.77,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-915,D-0912,AA2017-T4,2.8,0.318,0,4.76,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.635,NP,0
GM-DRL-TR-63-225,D-264,AA2017-T4,2.8,0.635,0,4.74,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-4343,T2-20,AA1100-O,2.71,0.795,0,4.73,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
CR-915,D-0913,AA2017-T4,2.8,0.318,0,4.72,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-0915,AA2017-T4,2.8,0.318,0,4.72,AA1100-O,2.71,0.16,5.08,AA7075-T6,2.8,73,0.635,NP,0
GM-DRL-TR-63-225,D-283,AA2017-T4,2.8,0.476,0,4.72,AA7075-T6,2.8,0.041,5.08,AA2024-T3,2.77,50,0.635,P,1
Piekutowski_CR-4707,4-1433,AA2017-T4,2.8,0.935,0,4.71,AA6061-T6,2.7,0.047,38.1,AA6061-T651,2.7,40,0.635,P,1
Ryan_2011,HD9920060,AA2017-T4,2.8,0.3175,0,4.7,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.254,NP,0
CR-915,D-1233,AA2017-T4,2.8,0.159,0,4.69,AA1100-O,2.71,0.015,5.08,AA7075-T6,2.8,73,0.318,NP,0
